client_id,treatment_flg,target
05a896d4dd,1,1
05a89e8942,0,1
05a8cc41d0,1,0
05a912bc6b,0,0
05a96042c3,1,0
05a9db1482,0,1
05aa036d47,0,1
05aa55472f,0,0
05aa775146,0,0
05aa9367fa,0,0
05aa986a86,0,1
05aaa6ffd5,0,1
05aaad6438,1,1
05aab73e82,1,1
05aac55f22,1,1
05ab4fb603,0,1
05ab9972a9,1,1
05aba65a23,1,1
05abee1fac,0,1
05ac51e3db,0,1
05ac61cff5,1,0
05ad445ce0,0,0
05ad7350be,0,1
05add2ca20,1,1
05adf35609,0,1
05ae03a5e1,0,1
05ae1cd5f7,0,1
05ae6bdecf,0,1
05ae7d6f5e,0,1
05ae9851c7,1,1
05ae9b22a4,0,0
05aea0f66c,0,1
05af46f07b,1,1
05af8206c0,0,1
05b01c3703,0,1
05b0b5deee,0,1
05b160d443,0,1
05b1d26a0a,1,1
05b2661b1b,0,1
05b284dfb9,1,0
05b2a73aec,0,0
05b2cf89af,1,1
05b3089a86,0,1
05b33905b6,1,0
05b365d852,0,1
05b3de55cd,0,1
05b4283b7d,1,0
05b4d51e31,0,0
05b4edfb4c,1,1
05b531f8e5,1,1
05b540728b,0,1
05b582e8e0,1,1
05b58b5121,0,1
05b5d324c8,1,0
05b651b2e0,0,1
05b6524653,0,1
05b652f8b8,1,1
05b6c5fe63,0,1
05b74dd8d0,0,1
05b789717a,1,0
05b7e2b105,0,1
05b825ff93,0,1
05b8283e43,0,0
05b861b2ae,1,1
05b86f7752,1,1
05b8e8d44a,0,1
05b90f95fd,1,0
05b911e5d0,1,0
05b9577e62,0,1
05b9646046,1,0
05b964f77e,0,0
05b9f72248,0,1
05ba075355,0,0
05baa4380c,1,1
05bcb217a8,1,0
05bd2b6b3b,0,1
05be83a97c,0,1
05bebab0c2,0,1
05bef7411b,1,1
05bf51ca23,1,1
05bf5bea19,1,1
05bfe703d4,0,1
05c03fd906,0,1
05c0710858,0,1
05c11dba75,1,1
05c17eb553,0,1
05c1c81bbf,0,0
05c1f38188,0,0
05c1fa8f74,1,1
05c20f198f,1,1
05c2e58d2d,0,1
05c3122016,0,0
05c3cac58b,0,0
05c3dfebe8,0,1
05c42663c6,1,1
05c429cdd1,0,1
05c435c616,1,1
05c4605fcf,1,1
05c48a516f,0,0
05c503aec7,1,1
05c630f6d3,1,0
05c69b3c39,0,1
05c6acd206,1,1
05c7d73a6c,1,0
05c7db71f9,0,1
05c7dd6248,0,1
05c7f19681,0,1
05c809b13e,1,1
05c824c243,1,1
05c8338964,1,1
05c84ce73f,1,1
05c854ba03,0,0
05c90945c2,0,1
05c9d7e083,0,1
05ca668cef,1,1
05ca93e663,1,1
05cad6be75,0,0
05cb7ad49a,0,1
05cb829ee4,1,1
05cb91fd0c,1,1
05cc057598,0,1
05cc1f6518,1,1
05cc3a23f9,0,0
05cc8166f3,0,1
05ccc329d7,1,1
05cd3e6efc,0,1
05cde243fd,0,1
05cde4a9f5,1,0
05ce0872ff,1,0
05ce2225f8,1,1
05ce5dd35f,1,1
05cef5aff9,0,1
05cf320102,1,1
05d0132fe4,1,0
05d0350fc0,0,1
05d07878d9,1,1
05d08a2691,0,0
05d09c94f7,1,1
05d131b36d,0,0
05d161a5e4,0,1
05d1cc81ce,0,0
05d28c4405,0,1
05d2d2eaa3,0,1
05d2d72d1e,0,1
05d315edd2,0,1
05d4e27533,1,1
05d551c970,0,1
05d58d04a7,1,0
05d5be80fd,1,1
05d5e1067c,1,1
05d644111a,1,1
05d6edefea,1,0
05d72e73d4,1,0
05d779f52a,0,1
05d85aee4d,1,0
05d86212cd,0,0
05da03aa99,0,0
05da1cc82f,0,0
05da99928b,0,1
05da9a0749,1,0
05dad0986b,1,1
05daeb4744,0,0
05db13e630,0,1
05db56995d,1,0
05dbcade88,1,1
05dbcc656e,1,0
05dc26c442,1,1
05dca95100,1,1
05dcc4b3ab,1,1
05dccec89a,1,1
05dcdadfe9,1,0
05dcee9b13,1,0
05dcfa122c,1,1
05dd7ac3c5,1,1
05dda0d7e5,1,1
05dda3a70a,0,0
05de703b0f,1,1
05defa844a,0,0
05df3a928c,0,1
05e0156de1,1,0
05e0dd2ada,1,0
05e0e4f124,0,1
05e0ee8578,0,1
05e151646d,1,0
05e163e99a,1,0
05e17b268f,1,0
05e182676e,1,1
05e1a09247,0,1
05e201740b,1,1
05e29ff35d,1,1
05e358cb9b,1,1
05e3a1b4d4,1,1
05e3babb86,0,1
05e3caa62c,1,0
05e40d3eba,0,0
05e431ec69,1,0
05e55f7266,1,0
05e6956660,0,1
05e6f45b55,1,1
05e7740ba2,1,1
05e79ac213,1,0
05e7a9c8be,1,0
05e8637f9a,1,1
05e8de8d24,1,1
05e8e869fd,1,1
05e94f647e,1,0
05e97671a5,0,1
05ea5f7d3f,1,0
05ea61ee56,1,1
05ea95764b,1,1
05ead39f9f,0,1
05eb3419d3,1,1
05eb985e4a,0,1
05ebc47ff2,1,1
05ebf600ea,1,1
05ece237af,0,0
05edb9f6ce,0,1
05edbb9872,0,1
05ede520c2,1,1
05edea0451,1,1
05ee7b07ca,0,1
05ef086798,0,1
05ef89ce7b,0,0
05efb71c66,1,1
05f0318f63,0,1
05f0542a2b,0,1
05f06faf62,0,0
05f0abc1cf,1,1
05f1911364,1,0
05f1aae34d,1,1
05f1e4a41d,0,1
05f20ea254,0,1
05f2798313,1,0
05f27f0782,0,1
05f2e6412e,0,0
05f333cf8f,1,1
05f35027d9,0,0
05f37933e8,0,1
05f3acb5cf,0,1
05f3e6563c,0,1
05f412182d,1,0
05f42ebe61,1,0
05f4a2877e,0,1
05f4a622b8,0,1
05f64afe87,1,1
05f67a8f08,0,1
05f6928182,0,0
05f6bf11b2,0,0
05f6cb5022,1,1
05f6d92a08,0,0
05f6ecc544,0,0
05f6ef72ee,1,1
05f720c77d,1,1
05f742c6b4,1,0
05f7dbaf7c,1,0
05f8750d94,0,0
05f8d17bac,0,1
05f8d9a1f7,1,0
05f948d418,0,1
05f981cdb5,0,1
05fa04ea56,1,1
05fa3ea4f2,1,0
05fa9f9265,1,0
05fab63831,1,1
05fad3e764,1,1
05fb0c3c87,1,0
05fb3f3c05,1,0
05fb5234a3,0,1
05fbe41391,0,1
05fbfeedf7,0,0
05fc153df4,0,0
05fc2608ab,0,1
05fc4c9669,0,1
05fc57b76a,1,1
05fd08e058,0,1
05fd31df29,1,1
05fd36eeb4,0,0
05fe36af4b,1,1
05ff65c61a,1,1
05ffe5c3ab,0,1
0600627bab,0,1
060068875b,1,0
0600bbba0c,0,1
0601239569,1,1
0601263b96,0,0
0601ea226a,0,0
0602818cd9,0,0
0602c013da,1,1
0603c7da9d,0,1
0603d4e412,1,1
0604ef6b23,0,1
06058968c5,0,1
0605a0b955,1,0
0605c4f854,0,0
0605f5ab1b,0,1
0606012033,1,0
060626b690,1,0
060683977e,1,1
0606c7a9ac,1,0
0606f54f02,0,1
0607c9828a,1,1
0607dd5810,0,1
0607f87a2a,1,1
06087b0d7c,1,0
06089267ec,1,1
0608a3e0b0,1,0
0608ec62dc,0,0
0609047b83,1,0
0609062256,0,1
0609da400d,1,1
0609e7dd0b,1,0
060a29c88a,1,1
060a8e8901,1,0
060ac1f2cd,1,1
060adda737,1,1
060afd3e1c,0,1
060b104e29,1,0
060b14feb9,1,1
060b15243f,1,1
060b2f4c64,0,0
060c8e7bec,0,0
060d0489d1,0,1
060e025bb2,0,0
060e2a89d6,0,1
060e505eb5,1,0
060eaace3e,0,1
060ed1cd67,0,0
060ee90723,1,1
060ef3d4bd,0,1
060efb960f,0,0
060efe5821,0,0
060f072a76,1,0
060f88d3fd,0,1
060fb99bdf,1,0
060fbb24e3,1,0
061018745d,1,0
06107a26cc,1,1
0610826938,1,1
0610fe2cee,1,0
0611493c74,0,0
0612311bdf,1,1
06124445a5,0,1
0612e62217,0,1
061421b610,1,0
0614b055ae,1,1
0614b729f4,0,1
061535403a,1,1
0615872719,0,1
061587f61d,1,1
06158fb2d2,1,1
061620ab5a,0,1
0616580763,1,1
061668d3ad,0,0
06166aed49,0,0
06168e9eae,0,0
06172f0277,1,1
0617356be7,0,0
06176e94e3,1,0
0617a5f46a,0,0
0618077003,1,1
0619871967,0,1
0619ebb5b0,0,0
061a7ad065,1,0
061b17a76c,1,0
061b1aec91,1,1
061b4fbac1,1,1
061b60558d,0,1
061b8b3931,0,1
061b8e894a,1,1
061c6e7609,1,1
061d07a422,0,1
061d1d6b0c,0,1
061d2060ec,0,0
061df4e76d,0,0
061e30813f,1,0
061e66037f,1,0
061eea23b0,0,0
061ef7a640,1,0
061fa53603,1,1
061fdc7881,1,1
061ff94e81,1,0
062040daaf,1,1
0620f8adc1,1,1
06213b3546,1,0
0621c37dc4,0,1
0621d5d6f4,0,1
06229e8369,0,0
0623a02f94,1,1
0623be6ce3,0,1
0623f57dff,0,1
0624604e58,1,1
0625186aab,1,1
06252248bd,1,1
06255c09cc,0,1
0625746b38,0,0
062626dc72,1,0
06266d1f55,1,0
0626ad4628,0,1
06278e3c85,0,0
0627d291a8,0,1
062829bd3b,0,0
0628833e64,0,0
0628ebcdb5,1,1
0628f948cb,1,1
06299f23b2,0,0
0629d0dcdb,1,1
0629f170ad,0,1
062a14c273,1,1
062a5dd2e1,0,1
062a5e26b9,1,1
062a704fd2,0,1
062aac6585,1,0
062b63b82f,1,0
062c339a4b,1,1
062c800384,1,1
062ccf91a1,1,0
062dad033d,1,1
062dc9cded,0,1
062dd4f948,1,1
062e096ba7,1,0
062e57659e,0,0
062ec7dab0,1,1
062f0be54e,0,1
062f320b1f,0,1
062f81a0da,0,0
063004fde7,1,0
063011ae6e,1,0
0630fbca77,0,1
0631c40777,0,0
0631c5c27c,1,1
0631e11c8a,1,1
06325c3982,1,1
063266e085,0,0
06326fe0be,0,0
0632eb11a0,0,0
063342f79b,0,1
06335b2a52,1,1
0633999ec9,0,1
0634281f24,1,1
06346779e6,0,0
06348aad8a,1,1
0634da2879,1,1
063593bf69,0,0
0635b37ce5,1,0
0636895dab,1,1
0636e6bdc5,0,1
06371e3c45,1,0
06374502ce,1,1
0637b8aabc,0,1
0637c2b846,0,0
0637c72a10,0,1
0638a23851,1,1
0639c22b8e,0,0
063a22bf1d,1,1
063aafe92e,0,1
063abb1ec5,0,1
063b5a1bc9,1,1
063b6f0c99,1,1
063bc15b29,1,1
063bd9f60f,0,1
063caabf00,0,0
063cd03cef,0,0
063cec18bc,0,1
063df0ecce,0,0
063df8da9c,0,0
063e01bb8c,0,1
063e177909,0,1
063e4912da,0,1
063e5e0a86,0,0
063e735c35,1,0
063f7185b6,1,1
06400031c9,1,0
0640a3a907,0,1
0640ac3a69,1,0
06411f1ec6,0,1
0641d50a13,0,1
06425a356c,0,1
064289ee2e,1,0
0642aa3873,1,0
0642d048db,0,0
0642e07f1b,0,0
0643429d56,1,1
064353e2ce,1,1
064386599a,1,1
0643a55220,1,1
0643b68c9e,0,1
06443a0112,0,0
0644756ec3,0,1
064479aab9,0,1
0645022a26,0,1
0645298ce6,0,1
0646323ea9,1,0
06466b5ec4,0,1
06468bb906,1,0
06468e3d88,1,1
0646e58a2d,0,1
064744562c,1,0
06476d4d0a,1,0
0647b5c105,1,0
0647b77729,0,0
0647bfba8d,1,1
0647efa34d,1,0
0648f1cf01,0,1
0649164c3d,0,1
06498cc763,1,1
064aaecb50,1,1
064b469204,1,1
064b7c6343,0,1
064b7dfa75,0,1
064bc7033c,1,1
064c20a6b4,1,1
064c586a2c,0,0
064cdf8d44,0,1
064ced48d5,1,1
064d5f2d77,1,0
064d6949f8,1,1
064d888216,1,1
064dc84626,1,0
064df774bb,0,0
064e55180b,1,1
064e945df2,0,1
064f054b36,0,0
064f707686,1,1
064f7c79db,1,0
064fc102ce,1,1
0650083f2c,1,0
0651622024,0,1
06516e5dec,1,0
065194f422,1,0
0651fe37f4,1,1
06527fa01c,1,0
065301b654,0,0
0653163ddc,0,1
0653378dda,1,1
0653981577,0,1
06540f9303,1,1
0654155d35,0,1
065442e3c7,0,1
0654c5f885,1,1
065529532e,1,0
065554ad42,0,1
0655780ee0,1,0
0655a88a0e,0,0
0655ce0d0b,1,0
0655d217b4,1,1
0655fe40ba,0,0
065623ab9a,1,1
065633c6ae,0,0
065651b271,1,1
0656d79878,1,1
0656db6902,1,1
0656dcad5a,0,0
06570642a4,0,1
0657309de3,0,1
06573adefd,0,1
06575eabf1,0,1
0657b02573,1,1
0657b7159d,1,0
0657d09fa9,0,1
06580949ca,1,1
06581443f3,1,1
06583401da,1,1
06586fd837,1,1
0658d91435,1,1
0659019fd5,0,1
065912d93d,1,0
0659567dd2,1,0
06597f0b7d,0,0
065a2e2524,1,1
065a949d27,1,1
065b1c7203,1,1
065b1d18ac,1,1
065b21b211,1,1
065b2412e3,1,1
065bef2901,1,1
065c30f2d2,0,1
065c7f40cb,1,1
065c9a1d48,0,1
065cda7f08,0,0
065e45bca8,1,1
065e69fe8d,1,0
065edb96be,1,1
065f8b49b8,0,0
065ffd6ede,1,1
06604bd8f7,0,0
066051ce7b,1,1
0660608201,0,0
0660ec4cbd,1,0
06610c7dc7,1,1
0661163b75,1,1
06615cc592,1,1
066224e651,1,1
066232c8d5,1,0
0662d3c288,0,1
06636520ac,1,1
06638b982a,1,1
0663e4ce50,0,0
0663e58ff9,1,1
0663e81e3f,0,0
0663e947c9,1,1
06641050bf,1,1
06641a44ef,1,0
0664bfdc49,0,0
066507125b,0,1
06663eb999,0,1
06667f819b,1,1
06668904c1,1,1
06668c677f,0,1
0666e5fed6,1,0
0666f6a7e1,1,1
0667430c78,0,0
06676ba914,0,1
06678dc2bd,0,1
0667ecd7c7,0,1
0668ff018c,0,1
066902cd6a,0,0
06693a0648,1,1
066960a30e,1,1
0669bdb3b6,1,1
0669c2174b,0,1
066a16fb8d,0,1
066a5c861a,1,1
066b02bc91,0,1
066b12a484,1,0
066bced0c6,0,0
066bdb3b8c,1,1
066be0db34,0,1
066be2619b,1,0
066bf020a1,0,0
066bfb56be,1,0
066c55f5e3,1,1
066d7098d0,1,0
066d74b996,0,1
066d96de9d,0,0
066dcca2a2,0,0
066e30f00a,0,1
066e6baa9d,0,0
066ea84258,1,0
066ea8cd2d,1,0
066f028978,1,1
066f2245cb,0,0
066f386ed1,0,1
066f6b1505,0,1
066fe63823,1,1
06703011b4,0,0
067076e26a,0,1
0670aa20b4,0,1
067198a5b8,0,0
0671e2c6f7,1,0
067234f529,1,1
0672d01d4e,0,0
06734f18d4,1,1
06735b14a1,1,0
0674163ddc,1,1
067424672d,0,1
067485bd9f,0,0
0674a5a5c0,0,1
06754d12a8,1,0
0675731caf,1,0
06758d7d28,0,1
0675c33735,1,0
0676337835,0,1
06764ccc20,1,0
06765f535e,0,0
067665a902,0,1
067688caa3,0,0
0676fe456c,1,1
067735888e,0,1
06779f4589,1,0
067814c4bf,1,1
0678add014,1,1
067a38becc,0,1
067a8b2f5f,1,1
067b33baa7,1,0
067b830a00,1,1
067ba83e65,1,1
067be65b74,0,1
067c2647a5,0,0
067c615125,0,1
067c82576d,0,0
067c88e1d5,1,0
067cb375f9,1,1
067cbd32d4,0,1
067dc4bca6,0,0
067e5d895b,1,0
067e8980ba,0,1
067f81a3b6,0,1
067fab852a,0,0
067fba1d94,1,1
06805afbdf,1,1
06807f58da,0,0
0680ab9d03,1,1
0680dd956c,1,0
0680f0a6c6,0,1
06813295f0,0,1
06816daf00,0,0
068214436e,0,1
06828483a0,1,0
0682b442f3,1,0
06831c8010,1,0
0683ac3765,1,1
0683dbf9f7,1,1
06841e0e7c,0,0
06843bea5f,0,0
06849cbb8f,1,1
06855977b0,1,0
06858a78a3,0,1
0685b07cff,0,1
0686712799,0,1
0686e34a83,0,1
068804d955,0,1
06881f782b,0,1
06883e5b29,0,1
06884f09d3,0,0
06893ae3e8,1,1
06894827e8,1,1
0689a6812f,1,1
0689bf9687,0,1
0689e939e5,1,0
068a0b31ff,0,0
068a1406ef,1,0
068a5b2249,1,1
068a64bd04,1,0
068a865e81,0,1
068ab1adba,0,1
068b048a2d,1,0
068b0c5cb5,1,0
068b7cbbd2,1,1
068b9af913,1,1
068caeaab6,0,1
068d5e8fcc,1,0
068d636ad0,1,0
068d6f1c74,0,1
068de6d8bf,1,1
068f689ea4,0,1
069034c1bf,0,1
0690e629e9,0,1
06916241ea,0,1
0691b056ad,0,0
0691c64512,1,1
069280f1dd,1,0
0692a2695a,0,1
0692fcd9b8,1,1
06939f370b,1,1
06943be842,1,1
0694ab869a,0,0
0695148c9d,1,1
06953a3474,1,0
0695539028,1,1
0695617596,0,1
0695628fdd,1,0
0695c45b36,1,0
0696034f31,0,0
06961eae23,1,0
069642b492,1,1
069669ba00,0,1
069696b060,1,1
06976348d9,1,1
0697f1f827,0,0
069804eddc,0,1
0698f0353e,0,0
0698f40131,1,1
0698f7184e,0,1
06990bae4a,0,1
06997ecb46,0,1
069981de27,1,0
0699d07454,0,0
0699d12757,0,0
069a18c8a6,1,1
069a46d04b,0,0
069cdc3e25,1,0
069d249d62,0,0
069d44e8d3,0,0
069da3f48e,1,1
069db66e17,0,1
069dc7fdde,1,1
069dd6b78b,0,1
069de8edd1,1,0
069e1890be,1,1
069e1e2991,0,1
069e524748,1,1
069e7d6a93,1,0
069e7ffc89,0,0
069f610c0e,1,0
069f97d48c,1,0
069fc0f8e5,1,1
069fd2d32b,1,1
06a10b3a38,1,1
06a16861b5,0,0
06a187f6fa,1,0
06a1c4a8b3,0,1
06a22a8c9f,0,1
06a2880349,1,1
06a29c9911,0,1
06a2b7353e,1,1
06a359dc11,0,1
06a3757b35,0,1
06a3c5d4da,0,0
06a3c8f8f6,1,0
06a3e7359b,1,1
06a45afdcc,1,0
06a5104c3d,1,1
06a5cc3476,0,0
06a61a7ea8,0,1
06a61e9f8b,0,0
06a66eba95,0,0
06a6d6c27f,0,0
06a6e644e2,0,0
06a75e4b39,0,1
06a768ac16,1,1
06a76ab382,0,1
06a86e0d86,1,1
06a8716895,0,1
06a9a69ff9,0,0
06aa1e3866,0,1
06aa380534,0,0
06aac4eaaa,1,0
06ab87ad85,0,1
06ac913ea8,1,1
06acd785f1,1,1
06acfc1594,0,0
06ad175616,1,1
06ad7cbac7,1,1
06adb15d7e,0,0
06adbf2e79,1,0
06ae41da05,1,0
06ae78d2a5,1,1
06af15611b,0,1
06af651ab3,0,0
06af7eceff,0,0
06afaeaccf,0,1
06afef89a9,1,1
06b0748f2a,0,1
06b0ccc67f,1,0
06b15cefa2,0,0
06b1a143de,1,1
06b1a240df,1,1
06b3198896,0,1
06b373de0e,0,0
06b3787b24,0,1
06b3885eff,1,0
06b3bf8921,0,1
06b3e97d7c,1,1
06b3ea652c,1,1
06b4547c32,1,1
06b46f4e3a,0,1
06b500eb17,1,1
06b5584f19,0,1
06b59b2702,0,1
06b5d40f3a,1,1
06b5fbc067,1,1
06b6371b16,0,1
06b643bb5a,0,0
06b64460fc,0,1
06b6f7a38a,1,1
06b7368d5c,0,0
06b779a0c8,1,0
06b805094c,1,1
06b81aeb8c,0,1
06b8df61f7,1,0
06b9cedd82,0,1
06b9d3859b,0,1
06b9d7699d,1,1
06ba085855,1,0
06ba12a1b5,1,1
06ba3d7de4,1,0
06ba41cae2,0,1
06badfd4f3,0,1
06bbce446b,0,1
06bc6df365,0,0
06bce788ef,1,1
06bd405926,0,0
06be28391b,0,1
06beea1650,1,0
06bf03be12,1,0
06bf203ec4,0,1
06bf89a4bd,0,1
06bfaf7a60,1,0
06bfb44442,1,0
06bfe273bc,1,1
06c0419e5d,1,1
06c078c441,1,1
06c0d2f9a8,1,1
06c1972a67,0,0
06c19f9ecc,1,1
06c2a642b3,0,0
06c2cc3529,1,1
06c3074c9c,1,1
06c34444d8,0,0
06c3b049ef,1,1
06c3ce1248,0,1
06c3ed18a8,0,1
06c46b8a9c,1,1
06c492f8f9,0,1
06c4931942,1,0
06c505447b,1,0
06c529cefb,1,0
06c5394166,0,1
06c5461e21,0,0
06c57445c2,1,0
06c587cd74,0,0
06c5a94a24,0,1
06c5c75364,0,0
06c61a65d2,0,0
06c6610c64,0,1
06c6790e21,0,1
06c6e284b3,0,0
06c718f894,1,0
06c74d8e4f,1,1
06c78deb53,1,1
06c78fc48c,0,1
06c7a382b5,1,1
06c7f70511,0,1
06c7f8e03e,1,1
06c8025a04,1,1
06c8490238,1,1
06c8590f5f,1,1
06c896279e,0,0
06c8c877d0,0,0
06c8d4dec3,1,0
06c9284ed0,1,0
06c9896a5b,1,0
06c9983898,1,0
06ca3a1eab,1,1
06ca40de2d,1,1
06cab1f2ed,0,1
06caeb21e7,0,0
06caf69039,0,1
06cb6b8979,1,1
06cba2eb5c,1,1
06cbe17295,0,1
06cc03983c,0,1
06cc2ee123,0,1
06cc6de32b,1,1
06ccb770c8,1,1
06cd3db0fd,1,1
06cd7a1ab6,0,1
06cd881df6,1,1
06cd907d7b,1,1
06cda846af,1,1
06cdb06ff0,1,1
06ce1a8772,0,1
06ce4301a4,0,1
06ceaff432,1,0
06cebe339d,1,1
06cf1d5e52,1,0
06d0085a29,0,1
06d00de6db,0,0
06d0a89b0c,0,1
06d0f77dee,0,1
06d172cfc0,1,1
06d1efc9fd,1,0
06d21b002d,1,1
06d252bd36,0,1
06d2588f60,0,0
06d27897bb,1,0
06d35e0a53,1,1
06d3f46ef4,1,1
06d4a0aa77,0,1
06d4eb6a2b,0,0
06d53d24d8,1,0
06d558d2fa,0,1
06d5e4fba0,0,0
06d5f164c2,0,0
06d650f573,0,1
06d6a0bc2e,1,1
06d76f078a,1,0
06d86762e3,0,1
06d93d656a,0,1
06d94982d9,1,1
06d960e95e,1,0
06d96ff534,0,0
06d9c54cb9,0,0
06d9cde7e8,0,0
06da18d2d6,0,1
06db2fbbd6,0,0
06db8b0494,1,0
06db8d14d6,0,1
06dbdd1752,0,0
06dc39e0db,0,0
06dc6048d2,0,1
06dcdcba3b,0,1
06dd109a10,0,0
06ddb2c21a,0,1
06ddeabc6f,1,1
06ddfa618c,1,1
06de0428b7,1,1
06de1e6dc3,0,1
06de845603,1,1
06dedb2fbf,0,0
06df86b238,0,1
06df921bbe,0,1
06dfb05a06,0,0
06dfeb7d61,0,0
06dff072f3,0,0
06dff258dc,1,0
06e07e199c,0,0
06e132a726,1,1
06e1381405,0,0
06e1434a3d,1,0
06e209b8a4,0,1
06e2360d7f,0,1
06e3795736,1,1
06e404f5d6,0,0
06e433cc1f,0,1
06e43930ca,0,0
06e4577a98,1,0
06e472250c,0,1
06e4804e06,1,1
06e488d481,0,1
06e4b4d08f,0,1
06e509f91d,1,0
06e51d31c6,0,1
06e557a273,1,1
06e55debf2,0,1
06e593a9da,0,1
06e5d9f7b1,0,0
06e6ffc09e,1,1
06e722014a,0,1
06e73e1ac0,1,1
06e74006aa,0,1
06e76252d5,0,0
06e79193b8,0,1
06e7f32a57,0,0
06e7f749b7,0,1
06e8d23563,0,0
06e8ea1fdf,0,0
06e9a0b21e,0,0
06e9abbaf9,1,1
06ea2c2011,1,1
06ea4f85c2,1,0
06ea5e2ab0,1,1
06ea899f9e,0,0
06eb0ce539,1,1
06eb7c5319,1,1
06eb8c75d6,0,0
06ebae5dd0,0,1
06ebcff7a1,1,1
06ebd32ad3,1,1
06ebd9dff4,1,1
06ec432120,0,0
06ec675670,0,1
06eddff550,1,1
06ee739121,1,1
06ee7b43b2,0,1
06eefdeaa8,1,0
06ef0076c8,0,0
06ef187f88,1,1
06ef1c17ea,0,1
06ef9829b8,1,0
06efc15591,1,1
06f0150c9b,1,1
06f01a7601,0,1
06f02ba57c,0,0
06f062c95f,1,1
06f0636b3e,1,1
06f07c4682,1,0
06f08724a9,0,1
06f092552d,0,1
06f10eda98,0,1
06f1cc73d4,1,1
06f1d65101,0,1
06f22cddd5,0,0
06f272a751,1,0
06f275aa5a,0,1
06f2a42bc2,1,0
06f337db18,0,1
06f35fbd52,0,1
06f3f7e1ec,1,1
06f3fa9447,0,1
06f40735ab,0,1
06f4205b09,1,0
06f46ebde0,0,1
06f50a6950,0,0
06f52294b1,1,1
06f5b32f39,1,0
06f5f2b3fa,0,1
06f602b24a,0,1
06f64b3108,0,0
06f69cb45e,1,1
06f6d36a74,0,0
06f706a119,1,1
06f721108d,1,1
06f796be17,0,1
06f7d80eb8,0,0
06f8858494,1,1
06f89b92bb,0,1
06f953dd39,0,1
06f9e7f782,0,0
06fa0b53bb,1,1
06fa30003a,1,1
06fa44513e,0,1
06fb1257d5,0,1
06fb2074f8,1,1
06fb38fb33,1,1
06fb39b0b6,0,1
06fbd1c552,0,1
06fc2406bf,0,1
06fc2820eb,1,0
06fcc0e532,0,1
06fcdaeb9d,1,1
06fceb8cff,1,0
06fd201f79,1,0
06fd85222b,0,1
06fd95cd77,0,1
06fdc95cc0,0,0
06fdf1710d,1,1
06fe3fc748,1,1
06fe4bc577,1,1
06fe8b8efd,1,1
06ff0e3a8a,0,0
06ff1ddc46,1,0
06ffd78b53,0,1
0700103311,0,1
07008617e1,0,0
0700e98e15,1,1
0701ad5eb6,1,1
0701bb0fd7,1,0
0701f2b177,1,1
070267d1b3,1,1
0703615df8,1,0
0703e989d9,1,1
07042e5fdd,1,1
070431de95,0,1
0704322e0d,0,1
0704c94d39,0,1
0704e54e4e,1,0
0705892e9c,0,1
0705ade1bd,1,1
070636e86e,0,1
07076bac55,1,1
07079dcae6,1,1
0708667940,1,1
0708f4932d,1,0
0708fa56d5,1,0
07099e563b,1,1
0709aaebc7,1,1
0709cb756e,0,0
070a1fb3a7,1,0
070b93dc46,1,1
070c364a78,1,1
070ce820fb,0,0
070d63135e,1,1
070d8a2ebc,0,1
070da76269,1,1
070dac3028,1,0
070dd73170,0,1
070e744b28,1,1
070e9e1283,1,1
070ee54cfb,1,0
070f2eec06,1,1
070f5874e2,1,1
070faeb67d,1,1
070ff5d6d4,1,0
070ffc34b0,0,1
0710338ac7,0,0
0710559913,1,1
0710b5cd75,0,1
0710de733f,1,1
0710f3de00,0,0
071159ff8b,1,1
07117df250,1,0
0712058722,0,0
0712d947c5,1,0
07139d90eb,0,1
0713acfa17,1,0
0713f36a0b,1,1
071422c77d,1,1
0714956672,0,1
071514f5ac,0,1
07152d8d9e,1,0
0715aaab33,0,1
0715b5d5f1,0,1
0715d7a10b,1,1
0716796278,1,1
07168eec18,1,0
0717006105,0,0
07175e856b,1,1
0717711aa2,0,1
07177a1abd,0,0
0717a7f705,1,0
07186b5a41,0,0
0718dad5b9,1,0
07193f9f4b,0,1
0719a0c832,0,1
0719effc3e,1,1
071a2df40f,1,1
071b0ce18a,0,1
071beba20f,1,0
071c7e04df,1,1
071cd589fd,1,1
071d5e62ae,0,1
071d646748,0,0
071d92833e,0,1
071dd5e247,0,0
071dd83d06,0,1
071e201633,1,1
071e4b673d,1,1
071e586ef0,0,1
071e875ab7,0,0
071e894bd2,0,0
071ecf0245,1,1
071ee2cde2,0,1
071f00e06a,1,1
071f3a42e2,0,0
071f5c6fe8,1,1
071fccdab8,1,1
071ff5d650,0,1
0720517aa6,1,0
07207be2d4,1,0
072084e063,1,0
0720da233a,0,0
072135fa8b,1,0
072159a671,1,1
072180b5d0,1,1
07218592f9,0,0
0721b12330,1,0
0721c8f056,0,1
0721ca9b9b,1,1
0721f2754e,0,1
07221f31b5,0,1
072226ffa5,1,0
072240da48,1,0
072267b103,0,0
0722fee588,1,0
0723db5495,1,0
072582fe70,1,1
07267b81f4,1,1
0726ffa630,0,1
072799c984,0,1
0727b29eaa,1,1
0727d42fc8,0,0
0727f418cc,0,0
0727fb51d1,0,0
0728892b38,1,0
0728d8bb30,0,1
0728ecc137,0,0
072968b174,0,1
07296e406c,0,1
07297d3bf2,0,1
0729a5dad8,1,1
0729d8efb0,1,1
072a0daa28,1,1
